time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category
2023-01-07,63.1,154,Unhealthy
2023-01-07,63.5,155,Unhealthy
2023-01-07,74.8,160,Unhealthy
2023-01-07,75.8,161,Unhealthy
2023-01-07,75.7,161,Unhealthy
2023-01-07,64.4,155,Unhealthy
2023-01-07,80.8,164,Unhealthy
2023-01-07,76.8,161,Unhealthy
2023-01-07,56.5,151,Unhealthy
2023-01-07,48.3,132,Unhealthy for Sensitive Groups
2023-01-07,73,160,Unhealthy
2023-01-07,66,156,Unhealthy
2023-01-07,66.4,156,Unhealthy
2023-01-07,64.4,155,Unhealthy
2023-01-07,51.2,139,Unhealthy for Sensitive Groups
2023-01-07,45.2,124,Unhealthy for Sensitive Groups
2023-01-08,37.6,106,Unhealthy for Sensitive Groups
2023-01-08,35.7,101,Unhealthy for Sensitive Groups
2023-01-08,24.8,77,Moderate
2023-01-08,26,80,Moderate
2023-01-08,34.4,97,Moderate
2023-01-08,59.2,152,Unhealthy
2023-01-08,81.8,164,Unhealthy
2023-01-08,95.5,171,Unhealthy
2023-01-08,88,167,Unhealthy
2023-01-08,89.9,168,Unhealthy
2023-01-08,89.3,168,Unhealthy
2023-01-08,89,168,Unhealthy
2023-01-08,91.7,169,Unhealthy
2023-01-08,87.8,167,Unhealthy
2023-01-08,84.4,165,Unhealthy
2023-01-08,86,166,Unhealthy
2023-01-08,89.5,168,Unhealthy
2023-01-08,90.2,168,Unhealthy
2023-01-08,92.8,170,Unhealthy
2023-01-08,93.4,170,Unhealthy
2023-01-08,73.8,160,Unhealthy
2023-01-08,64,155,Unhealthy
2023-01-08,54.8,148,Unhealthy for Sensitive Groups
2023-01-08,43.6,120,Unhealthy for Sensitive Groups
2023-01-09,40.8,114,Unhealthy for Sensitive Groups
2023-01-09,33,94,Moderate
2023-01-09,34.7,98,Moderate
2023-01-09,38.1,107,Unhealthy for Sensitive Groups
2023-01-09,42.1,117,Unhealthy for Sensitive Groups
2023-01-09,49.2,134,Unhealthy for Sensitive Groups
2023-01-09,50.3,137,Unhealthy for Sensitive Groups
2023-01-09,44.7,123,Unhealthy for Sensitive Groups
2023-01-09,52.5,142,Unhealthy for Sensitive Groups
2023-01-09,42.5,118,Unhealthy for Sensitive Groups
2023-01-09,40.2,112,Unhealthy for Sensitive Groups
2023-01-09,37.7,106,Unhealthy for Sensitive Groups
2023-01-09,37.1,104,Unhealthy for Sensitive Groups
2023-01-09,44.2,122,Unhealthy for Sensitive Groups
2023-01-09,51.9,141,Unhealthy for Sensitive Groups
2023-01-09,61.8,154,Unhealthy
2023-01-09,61.6,154,Unhealthy
2023-01-09,66.2,156,Unhealthy
2023-01-09,67.6,157,Unhealthy
2023-01-09,70.4,158,Unhealthy
2023-01-09,68.4,157,Unhealthy
2023-01-09,57.1,151,Unhealthy
2023-01-09,29.1,86,Moderate
2023-01-09,17.7,62,Moderate
2023-01-10,18.7,64,Moderate
2023-01-10,20.1,67,Moderate
2023-01-10,14.8,56,Moderate
2023-01-10,15.4,57,Moderate
2023-01-10,15.5,58,Moderate
2023-01-10,17.9,63,Moderate
2023-01-10,22.3,72,Moderate
2023-01-10,17,61,Moderate
2023-01-10,18.2,63,Moderate
2023-01-10,18.8,65,Moderate
2023-01-10,20.2,68,Moderate
2023-01-10,18.1,63,Moderate
2023-01-10,16.8,60,Moderate
2023-01-10,16.4,60,Moderate
2023-01-10,15.7,58,Moderate
2023-01-10,15,57,Moderate
2023-01-10,16.7,60,Moderate
2023-01-10,15.3,57,Moderate
2023-01-10,14.2,55,Moderate
2023-01-10,13.7,54,Moderate
2023-01-10,14.1,55,Moderate
2023-01-10,14.8,56,Moderate
2023-01-10,13.2,53,Moderate
2023-01-10,13,52,Moderate
2023-01-11,13,52,Moderate
2023-01-11,12.3,51,Moderate
2023-01-11,13.5,53,Moderate
2023-01-11,15.3,57,Moderate
2023-01-11,14.4,55,Moderate
2023-01-11,13.2,53,Moderate
2023-01-11,15.2,57,Moderate
2023-01-11,13.7,54,Moderate
2023-01-11,10.3,42,Good
2023-01-11,8.8,36,Good
2023-01-11,8.5,35,Good
2023-01-11,9,37,Good
2023-01-11,8.7,36,Good
2023-01-11,9.5,39,Good
2023-01-11,8.6,35,Good
2023-01-11,8.2,34,Good
2023-01-11,8.1,33,Good
2023-01-11,9.1,37,Good
2023-01-11,8.6,35,Good
2023-01-11,10.2,42,Good
2023-01-11,11.8,49,Good
2023-01-11,13.5,53,Moderate
2023-01-11,11.8,49,Good
2023-01-11,11.2,46,Good
2023-01-12,12.5,51,Moderate
2023-01-12,10.5,43,Good
2023-01-12,10.3,42,Good
2023-01-12,12.3,51,Moderate
2023-01-12,20.1,67,Moderate
2023-01-12,23.4,74,Moderate
2023-01-12,30.8,90,Moderate
2023-01-12,33.5,96,Moderate
2023-01-12,47.9,131,Unhealthy for Sensitive Groups
2023-01-12,41.3,115,Unhealthy for Sensitive Groups
2023-01-12,41.8,116,Unhealthy for Sensitive Groups
2023-01-12,35.7,101,Unhealthy for Sensitive Groups
2023-01-12,30.5,89,Moderate
2023-01-12,47.1,129,Unhealthy for Sensitive Groups
2023-01-12,43.8,121,Unhealthy for Sensitive Groups
2023-01-12,60.5,153,Unhealthy
2023-01-12,70.6,158,Unhealthy
2023-01-12,68.4,157,Unhealthy
2023-01-12,54.7,148,Unhealthy for Sensitive Groups
2023-01-12,46.1,127,Unhealthy for Sensitive Groups
2023-01-12,24.8,77,Moderate
2023-01-12,20.3,68,Moderate
2023-01-12,23.1,74,Moderate
2023-01-12,30.3,89,Moderate
2023-01-13,32.5,93,Moderate
2023-01-13,31.8,92,Moderate
2023-01-13,32.5,93,Moderate
2023-01-13,35.8,101,Unhealthy for Sensitive Groups
2023-01-13,33.1,95,Moderate
2023-01-13,39.7,111,Unhealthy for Sensitive Groups
2023-01-13,30.5,89,Moderate
2023-01-13,30.9,90,Moderate
2023-01-13,26,80,Moderate
2023-01-13,23.5,74,Moderate
2023-01-13,23.2,74,Moderate
2023-01-13,31.3,91,Moderate
2023-01-13,30.8,90,Moderate
2023-01-13,16.3,59,Moderate
2023-01-13,14.9,56,Moderate
2023-01-13,22.6,73,Moderate
2023-01-13,24.5,77,Moderate
2023-01-13,20.2,68,Moderate
2023-01-13,18.2,63,Moderate
2023-01-13,19.4,66,Moderate
2023-01-13,20.4,68,Moderate
2023-01-13,18.8,65,Moderate
2023-01-13,22.5,72,Moderate
2023-01-13,25,78,Moderate
2023-01-14,27.9,84,Moderate
2023-01-14,30.8,90,Moderate
2023-01-14,25.7,79,Moderate
2023-01-14,23.2,74,Moderate
2023-01-14,26.6,81,Moderate
2023-01-14,23.8,75,Moderate
2023-01-14,21.2,70,Moderate
2023-01-14,24.5,77,Moderate
2023-01-14,31.8,92,Moderate
2023-01-14,35.5,101,Unhealthy for Sensitive Groups
2023-01-14,42.3,117,Unhealthy for Sensitive Groups
2023-01-14,48.8,133,Unhealthy for Sensitive Groups
2023-01-14,52,141,Unhealthy for Sensitive Groups
2023-01-14,34.1,97,Moderate
2023-01-14,21.8,71,Moderate
2023-01-14,19,65,Moderate
2023-01-14,38.5,108,Unhealthy for Sensitive Groups
2023-01-14,62.2,154,Unhealthy
2023-01-14,35.4,100,Moderate
2023-01-14,35.2,99,Moderate
2023-01-14,29.5,87,Moderate
2023-01-14,26.9,82,Moderate
2023-01-14,37.9,106,Unhealthy for Sensitive Groups
2023-01-14,38.2,107,Unhealthy for Sensitive Groups
2023-01-15,38.3,107,Unhealthy for Sensitive Groups
2023-01-15,36.8,104,Unhealthy for Sensitive Groups
2023-01-15,44.7,123,Unhealthy for Sensitive Groups
2023-01-15,42.8,118,Unhealthy for Sensitive Groups
2023-01-15,39.7,111,Unhealthy for Sensitive Groups
2023-01-15,32.7,94,Moderate
2023-01-15,19.7,66,Moderate
2023-01-15,20,67,Moderate
2023-01-15,22.8,73,Moderate
2023-01-15,32.6,94,Moderate
2023-01-15,33.2,95,Moderate
2023-01-15,55.2,149,Unhealthy for Sensitive Groups
2023-01-15,166.3,216,Very Unhealthy
2023-01-15,227.3,277,Very Unhealthy
2023-01-15,236.4,286,Very Unhealthy
2023-01-15,156.8,207,Very Unhealthy
2023-01-15,107.6,177,Unhealthy
2023-01-15,82,164,Unhealthy
2023-01-15,64.4,155,Unhealthy
2023-01-15,63.2,154,Unhealthy
2023-01-15,38,107,Unhealthy for Sensitive Groups
2023-01-15,27.2,82,Moderate
2023-01-15,35.3,99,Moderate
2023-01-15,40.5,113,Unhealthy for Sensitive Groups
2023-01-16,39.7,111,Unhealthy for Sensitive Groups
2023-01-16,30.8,90,Moderate
2023-01-16,23.7,75,Moderate
2023-01-16,29,86,Moderate
2023-01-16,29.4,87,Moderate
2023-01-16,22.2,72,Moderate
2023-01-16,19.9,67,Moderate
2023-01-16,19,65,Moderate
2023-01-16,22.7,73,Moderate
2023-01-16,29.1,86,Moderate
2023-01-16,26.2,80,Moderate
2023-01-16,20.8,69,Moderate
2023-01-16,23.8,75,Moderate
2023-01-16,23.6,75,Moderate
2023-01-16,20.2,68,Moderate
2023-01-16,19.9,67,Moderate
2023-01-16,19.3,66,Moderate
2023-01-16,29.8,88,Moderate
2023-01-16,37.7,106,Unhealthy for Sensitive Groups
2023-01-16,65.8,156,Unhealthy
2023-01-16,77.7,162,Unhealthy
2023-01-16,76,161,Unhealthy
2023-01-16,80.1,163,Unhealthy
2023-01-16,75.2,161,Unhealthy
2023-01-17,77.2,162,Unhealthy
2023-01-17,75.3,161,Unhealthy
2023-01-17,82.6,164,Unhealthy
2023-01-17,79.3,163,Unhealthy
2023-01-17,74.2,160,Unhealthy
2023-01-17,63.1,154,Unhealthy
2023-01-17,67.8,157,Unhealthy
2023-01-17,69.1,158,Unhealthy
2023-01-17,74,160,Unhealthy
2023-01-17,65.6,156,Unhealthy
2023-01-17,56.7,151,Unhealthy
2023-01-17,54.9,148,Unhealthy for Sensitive Groups
2023-01-17,38.9,109,Unhealthy for Sensitive Groups
2023-01-17,35.5,101,Unhealthy for Sensitive Groups
2023-01-17,37.8,106,Unhealthy for Sensitive Groups
2023-01-17,40.6,113,Unhealthy for Sensitive Groups
2023-01-17,39.2,110,Unhealthy for Sensitive Groups
2023-01-17,37.7,106,Unhealthy for Sensitive Groups
2023-01-17,39.4,110,Unhealthy for Sensitive Groups
2023-01-17,39,109,Unhealthy for Sensitive Groups
2023-01-17,38.3,107,Unhealthy for Sensitive Groups
2023-01-17,35,99,Moderate
2023-01-17,31.8,92,Moderate
2023-01-17,27.6,83,Moderate
2023-01-18,24.8,77,Moderate
2023-01-18,22.2,72,Moderate
2023-01-18,20.9,69,Moderate
2023-01-18,23,73,Moderate
2023-01-18,23.3,74,Moderate
2023-01-18,21,69,Moderate
2023-01-18,23.3,74,Moderate
2023-01-18,29.9,88,Moderate
2023-01-18,41.2,115,Unhealthy for Sensitive Groups
2023-01-18,49,134,Unhealthy for Sensitive Groups
2023-01-18,58.5,152,Unhealthy
2023-01-18,57.8,152,Unhealthy
2023-01-18,57.9,152,Unhealthy
2023-01-18,57.7,152,Unhealthy
2023-01-18,48,131,Unhealthy for Sensitive Groups
2023-01-18,59.1,152,Unhealthy
2023-01-18,76.5,161,Unhealthy
2023-01-18,63.9,155,Unhealthy
2023-01-18,58.1,152,Unhealthy
2023-01-18,42,117,Unhealthy for Sensitive Groups
2023-01-18,30.8,90,Moderate
2023-01-18,29,86,Moderate
2023-01-18,26.9,82,Moderate
2023-01-18,24.5,77,Moderate
2023-01-19,24.2,76,Moderate
2023-01-19,21.2,70,Moderate
2023-01-19,17.8,62,Moderate
2023-01-19,16.2,59,Moderate
2023-01-19,14.6,56,Moderate
2023-01-19,15.2,57,Moderate
2023-01-19,15.6,58,Moderate
2023-01-19,15.2,57,Moderate
2023-01-19,15,57,Moderate
2023-01-19,14.1,55,Moderate
2023-01-19,17.1,61,Moderate
2023-01-19,18,63,Moderate
2023-01-19,18.9,65,Moderate
2023-01-19,21.8,71,Moderate
2023-01-19,23.2,74,Moderate
2023-01-19,25.5,79,Moderate
2023-01-19,30.5,89,Moderate
2023-01-19,32.2,93,Moderate
2023-01-19,34.1,97,Moderate
2023-01-19,32.7,94,Moderate
2023-01-19,31.9,92,Moderate
2023-01-19,29.3,87,Moderate
2023-01-19,27.6,83,Moderate
2023-01-19,26.8,81,Moderate
2023-01-20,26.7,81,Moderate
2023-01-20,23.3,74,Moderate
2023-01-20,18.4,64,Moderate
2023-01-20,19.2,65,Moderate
2023-01-20,16.6,60,Moderate
2023-01-20,16.3,59,Moderate
2023-01-20,16.5,60,Moderate
2023-01-20,16.9,61,Moderate
2023-01-20,21.2,70,Moderate
2023-01-20,18.6,64,Moderate
2023-01-20,22,71,Moderate
2023-01-20,20.3,68,Moderate
2023-01-20,19.3,66,Moderate
2023-01-20,21,69,Moderate
2023-01-20,23,73,Moderate
2023-01-20,20.8,69,Moderate
2023-01-20,21,69,Moderate
2023-01-20,24,76,Moderate
2023-01-20,26.8,81,Moderate
2023-01-20,27.1,82,Moderate
2023-01-20,28.2,84,Moderate
2023-01-20,27.1,82,Moderate
2023-01-20,21.9,71,Moderate
2023-01-20,19.7,66,Moderate
2023-01-21,19,65,Moderate
2023-01-21,21,69,Moderate
2023-01-21,19.3,66,Moderate
2023-01-21,21.6,70,Moderate
2023-01-21,20.2,68,Moderate
2023-01-21,21.2,70,Moderate
2023-01-21,19.6,66,Moderate
2023-01-21,23.3,74,Moderate
2023-01-21,20.1,67,Moderate
2023-01-21,20.1,67,Moderate
2023-01-21,22.1,72,Moderate
2023-01-21,22.2,72,Moderate
2023-01-21,21.2,70,Moderate
2023-01-21,20.2,68,Moderate
2023-01-21,16.8,60,Moderate
2023-01-21,17.2,61,Moderate
2023-01-21,18.3,64,Moderate
2023-01-21,20.8,69,Moderate
2023-01-21,23.6,75,Moderate
2023-01-21,24,76,Moderate
2023-01-21,24.7,77,Moderate
2023-01-21,26.2,80,Moderate
2023-01-21,25.7,79,Moderate
2023-01-21,24.6,77,Moderate
2023-01-22,26.6,81,Moderate
2023-01-22,25.9,80,Moderate
2023-01-22,28.4,85,Moderate
2023-01-22,21,69,Moderate
2023-01-22,20.8,69,Moderate
2023-01-22,18.2,63,Moderate
2023-01-22,30.6,89,Moderate
2023-01-22,37.9,106,Unhealthy for Sensitive Groups
2023-01-22,47.8,131,Unhealthy for Sensitive Groups
2023-01-22,40.6,113,Unhealthy for Sensitive Groups
2023-01-22,23.5,74,Moderate
2023-01-22,11.6,48,Good
2023-01-22,12.2,51,Moderate
2023-01-22,14.7,56,Moderate
2023-01-22,11,45,Good
2023-01-22,14.5,56,Moderate
2023-01-22,15.6,58,Moderate
2023-01-22,16.5,60,Moderate
2023-01-22,17.7,62,Moderate
2023-01-22,17.3,61,Moderate
2023-01-22,18,63,Moderate
2023-01-22,17.7,62,Moderate
2023-01-22,19,65,Moderate
2023-01-22,20.8,69,Moderate
2023-01-23,21.5,70,Moderate
2023-01-23,27.2,82,Moderate
2023-01-23,30.7,90,Moderate
2023-01-23,40.6,113,Unhealthy for Sensitive Groups
2023-01-23,44.1,122,Unhealthy for Sensitive Groups
2023-01-23,41.8,116,Unhealthy for Sensitive Groups
2023-01-23,57.5,152,Unhealthy
2023-01-23,61.3,153,Unhealthy
2023-01-23,57.7,152,Unhealthy
2023-01-23,52.5,142,Unhealthy for Sensitive Groups
2023-01-23,33.7,96,Moderate
2023-01-23,36.3,102,Unhealthy for Sensitive Groups
2023-01-23,32.9,94,Moderate
2023-01-23,34.5,98,Moderate
2023-01-23,40,112,Unhealthy for Sensitive Groups
2023-01-23,41,114,Unhealthy for Sensitive Groups
2023-01-23,39,109,Unhealthy for Sensitive Groups
2023-01-23,35.1,99,Moderate
2023-01-23,39.7,111,Unhealthy for Sensitive Groups
2023-01-23,39.9,111,Unhealthy for Sensitive Groups
2023-01-23,41.3,115,Unhealthy for Sensitive Groups
2023-01-23,35.7,101,Unhealthy for Sensitive Groups
2023-01-23,42.2,117,Unhealthy for Sensitive Groups
2023-01-23,49.9,136,Unhealthy for Sensitive Groups
2023-01-24,54.3,147,Unhealthy for Sensitive Groups
2023-01-24,51.4,140,Unhealthy for Sensitive Groups
2023-01-24,42.9,119,Unhealthy for Sensitive Groups
2023-01-24,38.9,109,Unhealthy for Sensitive Groups
2023-01-24,37.4,105,Unhealthy for Sensitive Groups
2023-01-24,41.7,116,Unhealthy for Sensitive Groups
2023-01-24,42.2,117,Unhealthy for Sensitive Groups
2023-01-24,46.5,128,Unhealthy for Sensitive Groups
2023-01-24,51.4,140,Unhealthy for Sensitive Groups
2023-01-24,53.8,146,Unhealthy for Sensitive Groups
2023-01-24,53.7,145,Unhealthy for Sensitive Groups
2023-01-24,92.7,170,Unhealthy
2023-01-24,79.4,163,Unhealthy
2023-01-24,44.2,122,Unhealthy for Sensitive Groups
2023-01-24,36,102,Unhealthy for Sensitive Groups
2023-01-24,35.5,101,Unhealthy for Sensitive Groups
2023-01-24,38.2,107,Unhealthy for Sensitive Groups
2023-01-24,48,131,Unhealthy for Sensitive Groups
2023-01-24,55,149,Unhealthy for Sensitive Groups
2023-01-24,61.2,153,Unhealthy
2023-01-24,55.5,151,Unhealthy
2023-01-24,47.8,131,Unhealthy for Sensitive Groups
2023-01-24,44.2,122,Unhealthy for Sensitive Groups
2023-01-24,46.6,128,Unhealthy for Sensitive Groups
2023-01-25,46.8,128,Unhealthy for Sensitive Groups
2023-01-25,37.5,105,Unhealthy for Sensitive Groups
2023-01-25,36.5,103,Unhealthy for Sensitive Groups
2023-01-25,36.6,103,Unhealthy for Sensitive Groups
2023-01-25,36.8,104,Unhealthy for Sensitive Groups
2023-01-25,31.1,90,Moderate
2023-01-25,28,84,Moderate
2023-01-25,37,104,Unhealthy for Sensitive Groups
2023-01-25,45,124,Unhealthy for Sensitive Groups
2023-01-25,58.3,152,Unhealthy
2023-01-25,74.2,160,Unhealthy
2023-01-25,80.2,163,Unhealthy
2023-01-25,76.7,161,Unhealthy
2023-01-25,56.8,151,Unhealthy
2023-01-25,50.6,138,Unhealthy for Sensitive Groups
2023-01-25,72,159,Unhealthy
2023-01-25,73.3,160,Unhealthy
2023-01-25,90,168,Unhealthy
2023-01-25,76.5,161,Unhealthy
2023-01-25,74.9,161,Unhealthy
2023-01-25,69.2,158,Unhealthy
2023-01-25,65.8,156,Unhealthy
2023-01-25,65.9,156,Unhealthy
2023-01-25,66.3,156,Unhealthy
2023-01-26,60.1,153,Unhealthy
2023-01-26,61.6,154,Unhealthy
2023-01-26,59.2,152,Unhealthy
2023-01-26,59,152,Unhealthy
2023-01-26,58,152,Unhealthy
2023-01-26,45.5,125,Unhealthy for Sensitive Groups
2023-01-26,31.8,92,Moderate
2023-01-26,33.8,96,Moderate
2023-01-26,40.5,113,Unhealthy for Sensitive Groups
2023-01-26,39.8,111,Unhealthy for Sensitive Groups
2023-01-26,40,112,Unhealthy for Sensitive Groups
2023-01-26,45.3,125,Unhealthy for Sensitive Groups
2023-01-26,45.1,124,Unhealthy for Sensitive Groups
2023-01-26,51.5,140,Unhealthy for Sensitive Groups
2023-01-26,44.8,123,Unhealthy for Sensitive Groups
2023-01-26,33.7,96,Moderate
2023-01-26,39,109,Unhealthy for Sensitive Groups
2023-01-26,51.3,139,Unhealthy for Sensitive Groups
2023-01-26,45,124,Unhealthy for Sensitive Groups
2023-01-26,41.6,116,Unhealthy for Sensitive Groups
2023-01-26,38.9,109,Unhealthy for Sensitive Groups
2023-01-26,39.8,111,Unhealthy for Sensitive Groups
2023-01-26,41,114,Unhealthy for Sensitive Groups
2023-01-26,38.9,109,Unhealthy for Sensitive Groups
2023-01-27,39.6,111,Unhealthy for Sensitive Groups
2023-01-27,44,121,Unhealthy for Sensitive Groups
2023-01-27,43,119,Unhealthy for Sensitive Groups
2023-01-27,40.8,114,Unhealthy for Sensitive Groups
2023-01-27,42.7,118,Unhealthy for Sensitive Groups
2023-01-27,37.9,106,Unhealthy for Sensitive Groups
2023-01-27,41,114,Unhealthy for Sensitive Groups
2023-01-27,37.9,106,Unhealthy for Sensitive Groups
2023-01-27,38.5,108,Unhealthy for Sensitive Groups
2023-01-27,38.7,108,Unhealthy for Sensitive Groups
2023-01-27,38.9,109,Unhealthy for Sensitive Groups
2023-01-27,41.3,115,Unhealthy for Sensitive Groups
2023-01-27,40.3,112,Unhealthy for Sensitive Groups
2023-01-27,39,109,Unhealthy for Sensitive Groups
2023-01-27,43.8,121,Unhealthy for Sensitive Groups
2023-01-27,41.7,116,Unhealthy for Sensitive Groups
2023-01-27,42.5,118,Unhealthy for Sensitive Groups
2023-01-27,39,109,Unhealthy for Sensitive Groups
2023-01-27,44.5,123,Unhealthy for Sensitive Groups
2023-01-27,54.1,146,Unhealthy for Sensitive Groups
2023-01-27,48.5,133,Unhealthy for Sensitive Groups
2023-01-27,47.2,129,Unhealthy for Sensitive Groups
2023-01-27,41.9,116,Unhealthy for Sensitive Groups
2023-01-27,40.4,113,Unhealthy for Sensitive Groups
2023-01-28,41,114,Unhealthy for Sensitive Groups
2023-01-28,35.4,100,Moderate
2023-01-28,35.2,99,Moderate
2023-01-28,35.5,101,Unhealthy for Sensitive Groups
2023-01-28,35.5,101,Unhealthy for Sensitive Groups
2023-01-28,36.8,104,Unhealthy for Sensitive Groups
2023-01-28,35.8,101,Unhealthy for Sensitive Groups
2023-01-28,37.3,105,Unhealthy for Sensitive Groups
2023-01-28,40.2,112,Unhealthy for Sensitive Groups
2023-01-28,38.8,109,Unhealthy for Sensitive Groups
2023-01-28,53.8,146,Unhealthy for Sensitive Groups
2023-01-28,51.4,140,Unhealthy for Sensitive Groups
2023-01-28,44.9,124,Unhealthy for Sensitive Groups
2023-01-28,44.7,123,Unhealthy for Sensitive Groups
2023-01-28,47.6,130,Unhealthy for Sensitive Groups
2023-01-28,50,136,Unhealthy for Sensitive Groups
2023-01-28,45.5,125,Unhealthy for Sensitive Groups
2023-01-28,45.5,125,Unhealthy for Sensitive Groups
2023-01-28,50.5,137,Unhealthy for Sensitive Groups
2023-01-28,51.8,141,Unhealthy for Sensitive Groups
2023-01-28,51,139,Unhealthy for Sensitive Groups
2023-01-28,52.2,142,Unhealthy for Sensitive Groups
2023-01-28,50.3,137,Unhealthy for Sensitive Groups
2023-01-28,45.6,125,Unhealthy for Sensitive Groups
2023-02-01,43.5,120,Unhealthy for Sensitive Groups
2023-02-01,47,129,Unhealthy for Sensitive Groups
2023-02-01,39.5,110,Unhealthy for Sensitive Groups
2023-02-01,27.4,83,Moderate
2023-02-01,23.9,75,Moderate
2023-02-01,19.8,67,Moderate
2023-02-01,16.4,60,Moderate
2023-02-01,17.4,62,Moderate
2023-02-01,20,67,Moderate
2023-02-01,24.2,76,Moderate
2023-02-01,33.8,96,Moderate
2023-02-01,39,109,Unhealthy for Sensitive Groups
2023-02-01,43.5,120,Unhealthy for Sensitive Groups
2023-02-01,59.1,152,Unhealthy
2023-02-01,63.5,155,Unhealthy
2023-02-01,65.6,156,Unhealthy
2023-02-01,68.6,157,Unhealthy
2023-02-01,69.5,158,Unhealthy
2023-02-01,73.6,160,Unhealthy
2023-02-01,70.5,158,Unhealthy
2023-02-01,71,159,Unhealthy
2023-02-01,77,162,Unhealthy
2023-02-01,61.6,154,Unhealthy
2023-02-01,57.1,151,Unhealthy
2023-02-02,80.6,163,Unhealthy
2023-02-02,79,163,Unhealthy
2023-02-02,77.5,162,Unhealthy
2023-02-02,76.7,161,Unhealthy
2023-02-02,73.7,160,Unhealthy
2023-02-02,69.1,158,Unhealthy
2023-02-02,71.1,159,Unhealthy
2023-02-02,68.2,157,Unhealthy
2023-02-02,64.5,155,Unhealthy
2023-02-02,58.3,152,Unhealthy
2023-02-02,47.8,131,Unhealthy for Sensitive Groups
2023-02-02,35.4,100,Moderate
2023-02-02,21.2,70,Moderate
2023-02-02,22.3,72,Moderate
2023-02-02,25.8,79,Moderate
2023-02-02,28.4,85,Moderate
2023-02-02,48.3,132,Unhealthy for Sensitive Groups
2023-02-02,68.8,157,Unhealthy
2023-02-02,75.2,161,Unhealthy
2023-02-02,78.2,162,Unhealthy
2023-02-02,80,163,Unhealthy
2023-02-02,85.1,166,Unhealthy
2023-02-02,87.8,167,Unhealthy
2023-02-02,85,166,Unhealthy
2023-02-03,88.2,167,Unhealthy
2023-02-03,80.7,164,Unhealthy
2023-02-03,80.7,164,Unhealthy
2023-02-03,73.3,160,Unhealthy
2023-02-03,80.3,163,Unhealthy
2023-02-03,71.9,159,Unhealthy
2023-02-03,66.6,156,Unhealthy
2023-02-03,71.8,159,Unhealthy
2023-02-03,84.4,165,Unhealthy
2023-02-03,71.2,159,Unhealthy
2023-02-03,61.5,154,Unhealthy
2023-02-03,63.2,154,Unhealthy
2023-02-03,62.2,154,Unhealthy
2023-02-03,55.7,151,Unhealthy
2023-02-03,58.7,152,Unhealthy
2023-02-03,67.1,156,Unhealthy
2023-02-03,68.4,157,Unhealthy
2023-02-03,67.8,157,Unhealthy
2023-02-03,64.7,155,Unhealthy
2023-02-03,70.2,158,Unhealthy
2023-02-03,73.3,160,Unhealthy
2023-02-03,61.8,154,Unhealthy
2023-02-03,53.2,144,Unhealthy for Sensitive Groups
2023-02-03,51.3,139,Unhealthy for Sensitive Groups
2023-02-04,50.2,137,Unhealthy for Sensitive Groups
2023-02-04,51.7,140,Unhealthy for Sensitive Groups
2023-02-04,54.3,147,Unhealthy for Sensitive Groups
2023-02-04,56.8,151,Unhealthy
2023-02-04,59.2,152,Unhealthy
2023-02-04,52.7,143,Unhealthy for Sensitive Groups
2023-02-04,53.7,145,Unhealthy for Sensitive Groups
2023-02-04,56,151,Unhealthy
2023-02-04,61.2,153,Unhealthy
2023-02-04,56.1,151,Unhealthy
2023-02-04,60.7,153,Unhealthy
2023-02-04,61.2,153,Unhealthy
2023-02-04,51.5,140,Unhealthy for Sensitive Groups
2023-02-04,46.1,127,Unhealthy for Sensitive Groups
2023-02-04,38.8,109,Unhealthy for Sensitive Groups
2023-02-04,42.2,117,Unhealthy for Sensitive Groups
2023-02-04,62.8,154,Unhealthy
2023-02-04,77.6,162,Unhealthy
2023-02-04,81,164,Unhealthy
2023-02-04,84.4,165,Unhealthy
2023-02-04,84,165,Unhealthy
2023-02-04,79.2,163,Unhealthy
2023-02-04,78,162,Unhealthy
2023-02-04,90.6,169,Unhealthy
2023-02-05,119.2,183,Unhealthy
2023-02-05,102.4,175,Unhealthy
2023-02-05,91,169,Unhealthy
2023-02-05,92.5,170,Unhealthy
2023-02-05,100,173,Unhealthy
2023-02-05,97,172,Unhealthy
2023-02-05,96.4,172,Unhealthy
2023-02-05,102.6,175,Unhealthy
2023-02-05,124.9,186,Unhealthy
2023-02-05,135.7,192,Unhealthy
2023-02-05,126.1,187,Unhealthy
2023-02-05,104.2,176,Unhealthy
2023-02-05,96.5,172,Unhealthy
2023-02-05,88,167,Unhealthy
2023-02-05,117.5,183,Unhealthy
2023-02-05,120.8,184,Unhealthy
2023-02-05,112.6,180,Unhealthy
2023-02-05,111.7,180,Unhealthy
2023-02-05,112,180,Unhealthy
2023-02-05,109,178,Unhealthy
2023-02-05,92.6,170,Unhealthy
2023-02-05,94.6,171,Unhealthy
2023-02-05,94.2,170,Unhealthy
2023-02-05,96.4,172,Unhealthy
2023-02-06,94.1,170,Unhealthy
2023-02-06,96.8,172,Unhealthy
2023-02-06,100.5,174,Unhealthy
2023-02-06,110.9,179,Unhealthy
2023-02-06,118.2,183,Unhealthy
2023-02-06,126,187,Unhealthy
2023-02-06,124.9,186,Unhealthy
2023-02-06,130.9,189,Unhealthy
2023-02-06,147.5,198,Unhealthy
2023-02-06,139.6,194,Unhealthy
2023-02-06,122.2,185,Unhealthy
